Ride,Date/Time,Wait Time
Alice in Wonderland,2022-02-20 12:50:23,40
Alice in Wonderland,2022-02-20 12:55:23,40
Alice in Wonderland,2022-02-20 13:00:23,40
Alice in Wonderland,2022-02-20 13:05:23,25
Alice in Wonderland,2022-02-20 13:10:23,25
Alice in Wonderland,2022-02-20 13:15:22,25
Alice in Wonderland,2022-02-20 13:20:23,35
Alice in Wonderland,2022-02-20 13:25:23,35
Alice in Wonderland,2022-02-20 13:30:23,35
Alice in Wonderland,2022-02-20 13:35:23,45
Alice in Wonderland,2022-02-20 13:40:24,45
Alice in Wonderland,2022-02-20 13:45:24,45
Alice in Wonderland,2022-02-20 13:50:23,45
Alice in Wonderland,2022-02-20 13:55:23,45
Alice in Wonderland,2022-02-20 14:00:22,45
Alice in Wonderland,2022-02-20 14:05:22,45
Alice in Wonderland,2022-02-20 14:10:23,45
Alice in Wonderland,2022-02-20 14:15:23,45
Alice in Wonderland,2022-02-20 14:20:22,45
Alice in Wonderland,2022-02-20 14:25:22,45
Alice in Wonderland,2022-02-20 14:30:22,45
Alice in Wonderland,2022-02-20 14:35:23,45
Alice in Wonderland,2022-02-20 14:40:23,45
Alice in Wonderland,2022-02-20 14:45:22,45
Alice in Wonderland,2022-02-20 14:50:23,45
Alice in Wonderland,2022-02-20 14:55:23,45
Alice in Wonderland,2022-02-20 15:00:23,45
Alice in Wonderland,2022-02-20 15:05:24,35
Alice in Wonderland,2022-02-20 15:10:23,35
Alice in Wonderland,2022-02-20 15:15:23,35
Alice in Wonderland,2022-02-20 15:20:23,35
Alice in Wonderland,2022-02-20 15:25:23,35
Alice in Wonderland,2022-02-20 15:30:23,35
Alice in Wonderland,2022-02-20 15:35:23,35
Alice in Wonderland,2022-02-20 15:40:23,35
Alice in Wonderland,2022-02-20 15:45:22,35
Alice in Wonderland,2022-02-20 15:50:23,35
Alice in Wonderland,2022-02-20 15:55:22,35
Alice in Wonderland,2022-02-20 16:00:23,35
Alice in Wonderland,2022-02-20 16:05:23,35
Alice in Wonderland,2022-02-20 16:10:22,35
Alice in Wonderland,2022-02-20 16:15:23,35
Alice in Wonderland,2022-02-20 16:20:22,35
Alice in Wonderland,2022-02-20 16:25:22,35
Alice in Wonderland,2022-02-20 16:30:22,35
Alice in Wonderland,2022-02-20 16:35:22,35
Alice in Wonderland,2022-02-20 16:40:23,35
Alice in Wonderland,2022-02-20 16:45:23,35
Alice in Wonderland,2022-02-20 16:50:23,35
Alice in Wonderland,2022-02-20 16:55:22,35
Alice in Wonderland,2022-02-20 17:00:22,35
Alice in Wonderland,2022-02-20 17:05:23,35
Alice in Wonderland,2022-02-20 17:10:23,35
Alice in Wonderland,2022-02-20 17:15:23,35
Alice in Wonderland,2022-02-20 17:20:22,35
Alice in Wonderland,2022-02-20 17:25:24,35
Alice in Wonderland,2022-02-20 17:30:24,35
Alice in Wonderland,2022-02-20 17:35:23,35
Alice in Wonderland,2022-02-20 17:40:23,35
Alice in Wonderland,2022-02-20 17:45:24,35
Alice in Wonderland,2022-02-20 17:50:23,35
Alice in Wonderland,2022-02-20 17:55:23,35
Alice in Wonderland,2022-02-20 18:00:22,35
Alice in Wonderland,2022-02-20 18:05:23,35
Alice in Wonderland,2022-02-20 18:10:23,35
Alice in Wonderland,2022-02-20 18:15:23,35
Alice in Wonderland,2022-02-20 18:20:23,35
Alice in Wonderland,2022-02-20 18:25:23,35
Alice in Wonderland,2022-02-20 18:30:23,35
Alice in Wonderland,2022-02-20 18:35:23,35
Alice in Wonderland,2022-02-20 18:40:23,35
Alice in Wonderland,2022-02-20 18:45:23,35
Alice in Wonderland,2022-02-20 18:50:23,25
Alice in Wonderland,2022-02-20 18:55:22,25
Alice in Wonderland,2022-02-20 19:00:23,25
Alice in Wonderland,2022-02-20 19:05:22,25
Alice in Wonderland,2022-02-20 19:10:23,25
Alice in Wonderland,2022-02-20 19:15:23,25
Alice in Wonderland,2022-02-20 19:20:22,25
Alice in Wonderland,2022-02-20 19:25:23,35
Alice in Wonderland,2022-02-20 19:30:22,35
Alice in Wonderland,2022-02-20 19:50:23,35
Alice in Wonderland,2022-02-20 19:55:23,35
Alice in Wonderland,2022-02-20 20:00:23,35
Alice in Wonderland,2022-02-20 20:05:23,35
Alice in Wonderland,2022-02-20 20:10:23,35
Alice in Wonderland,2022-02-20 20:15:23,35
Alice in Wonderland,2022-02-20 20:20:23,35
Alice in Wonderland,2022-02-20 20:25:22,35
Alice in Wonderland,2022-02-20 20:30:23,35
Alice in Wonderland,2022-02-20 20:35:22,35
Alice in Wonderland,2022-02-20 20:40:23,35
Alice in Wonderland,2022-02-20 20:45:22,35
Alice in Wonderland,2022-02-20 20:50:23,35
Alice in Wonderland,2022-02-20 20:55:24,35
Alice in Wonderland,2022-02-20 21:00:25,20
Alice in Wonderland,2022-02-20 21:05:22,20
Alice in Wonderland,2022-02-20 21:10:23,20
Alice in Wonderland,2022-02-20 21:15:22,20
Alice in Wonderland,2022-02-20 21:20:22,20
Alice in Wonderland,2022-02-20 21:25:23,20
Alice in Wonderland,2022-02-20 21:30:22,20
Alice in Wonderland,2022-02-20 21:35:23,20
Alice in Wonderland,2022-02-20 21:40:23,20
Alice in Wonderland,2022-02-20 21:45:22,20
Alice in Wonderland,2022-02-20 21:50:23,20
Alice in Wonderland,2022-02-20 21:55:23,20
Alice in Wonderland,2022-02-20 22:00:23,20
Alice in Wonderland,2022-02-20 22:05:23,20
Alice in Wonderland,2022-02-20 22:10:22,20
Alice in Wonderland,2022-02-20 22:15:23,20
Alice in Wonderland,2022-02-20 22:20:23,20
Alice in Wonderland,2022-02-20 22:25:23,20
Alice in Wonderland,2022-02-20 22:30:22,20
Alice in Wonderland,2022-02-20 22:35:22,20
Alice in Wonderland,2022-02-20 22:40:22,20
Alice in Wonderland,2022-02-20 22:45:23,20
Alice in Wonderland,2022-02-20 22:50:22,20
Alice in Wonderland,2022-02-20 22:55:23,20
Alice in Wonderland,2022-02-20 23:00:23,20
Alice in Wonderland,2022-02-21 08:15:23,5
Alice in Wonderland,2022-02-21 08:20:23,5
Alice in Wonderland,2022-02-21 08:25:22,5
Alice in Wonderland,2022-02-21 08:30:22,5
Alice in Wonderland,2022-02-21 08:35:22,5
Alice in Wonderland,2022-02-21 08:40:22,5
Alice in Wonderland,2022-02-21 08:45:23,5
Alice in Wonderland,2022-02-21 08:50:23,5
Alice in Wonderland,2022-02-21 08:55:23,5
Alice in Wonderland,2022-02-21 09:00:22,5
Alice in Wonderland,2022-02-21 09:05:23,30
Alice in Wonderland,2022-02-21 09:10:22,30
Alice in Wonderland,2022-02-21 09:15:23,30
Alice in Wonderland,2022-02-21 09:20:22,30
Alice in Wonderland,2022-02-21 09:25:22,30
Alice in Wonderland,2022-02-21 09:30:23,30
Alice in Wonderland,2022-02-21 09:35:23,30
Alice in Wonderland,2022-02-21 09:40:23,30
Alice in Wonderland,2022-02-21 09:45:22,30
Alice in Wonderland,2022-02-21 09:50:23,30
Alice in Wonderland,2022-02-21 09:55:22,30
Alice in Wonderland,2022-02-21 10:00:23,30
Alice in Wonderland,2022-02-21 10:05:23,30
Alice in Wonderland,2022-02-21 10:10:23,30
Alice in Wonderland,2022-02-21 10:15:23,30
Alice in Wonderland,2022-02-21 10:20:23,30
Alice in Wonderland,2022-02-21 10:25:23,30
Alice in Wonderland,2022-02-21 10:30:23,30
Alice in Wonderland,2022-02-21 10:35:23,30
Alice in Wonderland,2022-02-21 10:40:22,30
Alice in Wonderland,2022-02-21 10:45:22,40
Alice in Wonderland,2022-02-21 10:50:24,40
Alice in Wonderland,2022-02-21 10:55:23,40
Alice in Wonderland,2022-02-21 11:00:22,40
Alice in Wonderland,2022-02-21 11:05:22,40
Alice in Wonderland,2022-02-21 11:10:22,40
Alice in Wonderland,2022-02-21 11:15:22,35
Alice in Wonderland,2022-02-21 11:20:23,35
Alice in Wonderland,2022-02-21 11:25:23,35
Alice in Wonderland,2022-02-21 11:30:23,35
Alice in Wonderland,2022-02-21 11:35:23,35
Alice in Wonderland,2022-02-21 11:40:23,35
Alice in Wonderland,2022-02-21 11:45:22,35
Alice in Wonderland,2022-02-21 11:50:23,35
Alice in Wonderland,2022-02-21 11:55:23,35
Alice in Wonderland,2022-02-21 12:00:24,35
Alice in Wonderland,2022-02-21 12:05:23,35
Alice in Wonderland,2022-02-21 12:10:23,35
Alice in Wonderland,2022-02-21 12:15:23,35
Alice in Wonderland,2022-02-21 12:20:23,35
Alice in Wonderland,2022-02-21 12:25:23,35
Alice in Wonderland,2022-02-21 12:30:23,45
Alice in Wonderland,2022-02-21 12:35:23,45
Alice in Wonderland,2022-02-21 12:40:22,45
Alice in Wonderland,2022-02-21 12:45:22,45
Alice in Wonderland,2022-02-21 12:50:24,45
Alice in Wonderland,2022-02-21 12:55:23,45
Alice in Wonderland,2022-02-21 13:00:22,45
Alice in Wonderland,2022-02-21 13:05:23,45
Alice in Wonderland,2022-02-21 13:10:23,45
Alice in Wonderland,2022-02-21 13:15:23,45
Alice in Wonderland,2022-02-21 13:20:23,45
Alice in Wonderland,2022-02-21 13:25:23,45
Alice in Wonderland,2022-02-21 13:30:23,45
Alice in Wonderland,2022-02-21 13:35:23,45
Alice in Wonderland,2022-02-21 13:40:23,25
Alice in Wonderland,2022-02-21 13:45:23,25
Alice in Wonderland,2022-02-21 13:50:24,25
Alice in Wonderland,2022-02-21 13:55:23,25
Alice in Wonderland,2022-02-21 14:00:24,25
Alice in Wonderland,2022-02-21 14:05:23,25
Alice in Wonderland,2022-02-21 14:10:23,25
Alice in Wonderland,2022-02-21 14:15:23,25
Alice in Wonderland,2022-02-21 14:20:23,45
Alice in Wonderland,2022-02-21 14:25:22,45
Alice in Wonderland,2022-02-21 14:30:22,45
Alice in Wonderland,2022-02-21 14:35:22,45
Alice in Wonderland,2022-02-21 14:40:23,45
Alice in Wonderland,2022-02-21 14:45:23,45
Alice in Wonderland,2022-02-21 14:50:24,45
Alice in Wonderland,2022-02-21 14:55:23,45
Alice in Wonderland,2022-02-21 15:00:23,45
Alice in Wonderland,2022-02-21 15:05:23,45
Alice in Wonderland,2022-02-21 15:10:22,45
Alice in Wonderland,2022-02-21 15:15:22,45
Alice in Wonderland,2022-02-21 15:20:23,45
Alice in Wonderland,2022-02-21 15:25:23,45
Alice in Wonderland,2022-02-21 15:30:23,45
Alice in Wonderland,2022-02-21 15:35:23,45
Alice in Wonderland,2022-02-21 15:40:23,45
Alice in Wonderland,2022-02-21 15:45:23,45
Alice in Wonderland,2022-02-21 15:50:23,45
Alice in Wonderland,2022-02-21 15:55:23,45
Alice in Wonderland,2022-02-21 16:00:23,45
Alice in Wonderland,2022-02-21 16:05:24,45
Alice in Wonderland,2022-02-21 16:10:22,45
Alice in Wonderland,2022-02-21 16:15:23,35
Alice in Wonderland,2022-02-21 16:20:23,35
Alice in Wonderland,2022-02-21 16:25:23,35
Alice in Wonderland,2022-02-21 16:30:23,35
Alice in Wonderland,2022-02-21 16:35:23,35
Alice in Wonderland,2022-02-21 16:40:23,35
Alice in Wonderland,2022-02-21 16:45:23,35
Alice in Wonderland,2022-02-21 16:50:24,35
Alice in Wonderland,2022-02-21 16:55:24,35
Alice in Wonderland,2022-02-21 17:00:23,25
Alice in Wonderland,2022-02-21 17:05:23,25
Alice in Wonderland,2022-02-21 17:10:22,25
Alice in Wonderland,2022-02-21 17:15:23,25
Alice in Wonderland,2022-02-21 17:20:23,25
Alice in Wonderland,2022-02-21 17:25:22,25
Alice in Wonderland,2022-02-21 17:30:23,25
Alice in Wonderland,2022-02-21 17:35:22,25
Alice in Wonderland,2022-02-21 17:40:23,25
Alice in Wonderland,2022-02-21 17:45:22,40
Alice in Wonderland,2022-02-21 17:50:23,40
Alice in Wonderland,2022-02-21 17:55:22,30
Alice in Wonderland,2022-02-21 18:00:23,30
Alice in Wonderland,2022-02-21 18:05:23,30
Alice in Wonderland,2022-02-21 18:10:22,30
Alice in Wonderland,2022-02-21 18:15:22,30
Alice in Wonderland,2022-02-21 18:20:23,30
Alice in Wonderland,2022-02-21 18:25:22,30
Alice in Wonderland,2022-02-21 18:30:22,30
Alice in Wonderland,2022-02-21 18:35:23,25
Alice in Wonderland,2022-02-21 18:40:23,25
Alice in Wonderland,2022-02-21 18:45:22,25
Alice in Wonderland,2022-02-21 18:50:24,25
Alice in Wonderland,2022-02-21 18:55:22,25
Alice in Wonderland,2022-02-21 19:00:23,25
Alice in Wonderland,2022-02-21 19:05:22,25
Alice in Wonderland,2022-02-21 19:10:24,25
Alice in Wonderland,2022-02-21 19:15:23,25
Alice in Wonderland,2022-02-21 19:20:23,25
Alice in Wonderland,2022-02-21 19:25:22,25
Alice in Wonderland,2022-02-21 19:30:23,25
Alice in Wonderland,2022-02-21 19:35:23,25
Alice in Wonderland,2022-02-21 19:40:24,25
Alice in Wonderland,2022-02-21 19:45:22,25
Alice in Wonderland,2022-02-21 19:50:23,25
Alice in Wonderland,2022-02-21 19:55:22,25
Alice in Wonderland,2022-02-21 20:00:23,25
Alice in Wonderland,2022-02-21 20:05:23,25
Alice in Wonderland,2022-02-21 20:10:22,25
Alice in Wonderland,2022-02-21 20:15:23,25
Alice in Wonderland,2022-02-21 20:20:24,25
Alice in Wonderland,2022-02-21 20:25:24,25
Alice in Wonderland,2022-02-21 20:30:23,25
Alice in Wonderland,2022-02-21 20:35:23,25
Alice in Wonderland,2022-02-21 20:40:22,25
Alice in Wonderland,2022-02-21 20:45:23,25
Alice in Wonderland,2022-02-21 20:50:23,25
Alice in Wonderland,2022-02-21 20:55:23,25
Alice in Wonderland,2022-02-21 21:00:25,25
Alice in Wonderland,2022-02-21 21:05:23,25
Alice in Wonderland,2022-02-21 21:10:23,25
Alice in Wonderland,2022-02-21 21:15:24,25
Alice in Wonderland,2022-02-21 21:20:22,25
Alice in Wonderland,2022-02-21 21:25:23,25
Alice in Wonderland,2022-02-21 21:30:22,25
Alice in Wonderland,2022-02-21 21:35:23,25
Alice in Wonderland,2022-02-21 21:40:23,25
Alice in Wonderland,2022-02-21 21:45:23,25
Alice in Wonderland,2022-02-21 21:50:23,25
Alice in Wonderland,2022-02-21 21:55:22,25
Alice in Wonderland,2022-02-21 22:00:23,25
Alice in Wonderland,2022-02-21 22:05:22,25
Alice in Wonderland,2022-02-21 22:10:23,25
Alice in Wonderland,2022-02-21 22:15:22,25
Alice in Wonderland,2022-02-21 22:20:22,25
Alice in Wonderland,2022-02-21 22:25:22,25
Alice in Wonderland,2022-02-21 22:30:22,25
Alice in Wonderland,2022-02-21 22:35:23,25
Alice in Wonderland,2022-02-21 22:40:22,25
Alice in Wonderland,2022-02-21 22:45:23,25
Alice in Wonderland,2022-02-21 22:50:23,25
Alice in Wonderland,2022-02-21 22:55:24,25
Alice in Wonderland,2022-02-21 23:00:23,25
Alice in Wonderland,2022-02-21 23:05:22,25
Alice in Wonderland,2022-02-22 08:05:22,5
Alice in Wonderland,2022-02-22 08:10:23,5
Alice in Wonderland,2022-02-22 08:15:23,5
Alice in Wonderland,2022-02-22 08:20:22,5
Alice in Wonderland,2022-02-22 08:25:22,5
Alice in Wonderland,2022-02-22 08:30:22,5
Alice in Wonderland,2022-02-22 08:35:23,5
Alice in Wonderland,2022-02-22 08:40:23,5
Alice in Wonderland,2022-02-22 08:45:23,5
Alice in Wonderland,2022-02-22 08:50:22,5
Alice in Wonderland,2022-02-22 08:55:23,5
Alice in Wonderland,2022-02-22 09:00:22,5
Alice in Wonderland,2022-02-22 09:05:23,5
Alice in Wonderland,2022-02-22 09:10:22,30
Alice in Wonderland,2022-02-22 09:15:23,30
Alice in Wonderland,2022-02-22 09:20:23,30
Alice in Wonderland,2022-02-22 09:25:23,30
Alice in Wonderland,2022-02-22 09:30:23,30
Alice in Wonderland,2022-02-22 09:35:23,30
Alice in Wonderland,2022-02-22 09:40:23,30
Alice in Wonderland,2022-02-22 09:45:22,30
Alice in Wonderland,2022-02-22 09:50:22,30
Alice in Wonderland,2022-02-22 09:55:23,30
Alice in Wonderland,2022-02-22 10:00:22,30
Alice in Wonderland,2022-02-22 10:05:23,30
Alice in Wonderland,2022-02-22 10:10:23,30
Alice in Wonderland,2022-02-22 10:15:22,30
Alice in Wonderland,2022-02-22 10:20:23,30
Alice in Wonderland,2022-02-22 10:25:22,30
Alice in Wonderland,2022-02-22 10:30:22,30
Alice in Wonderland,2022-02-22 10:35:23,30
Alice in Wonderland,2022-02-22 10:40:22,30
Alice in Wonderland,2022-02-22 10:45:24,35
Alice in Wonderland,2022-02-22 10:50:22,40
Alice in Wonderland,2022-02-22 10:55:22,40
Alice in Wonderland,2022-02-22 11:00:23,40
Alice in Wonderland,2022-02-22 11:05:22,40
Alice in Wonderland,2022-02-22 11:10:22,40
Alice in Wonderland,2022-02-22 11:15:22,40
Alice in Wonderland,2022-02-22 11:20:22,40
Alice in Wonderland,2022-02-22 11:25:23,40
Alice in Wonderland,2022-02-22 11:30:23,40
Alice in Wonderland,2022-02-22 11:35:22,40
Alice in Wonderland,2022-02-22 11:40:22,40
Alice in Wonderland,2022-02-22 11:45:22,40
Alice in Wonderland,2022-02-22 11:50:23,40
Alice in Wonderland,2022-02-22 11:55:22,40
Alice in Wonderland,2022-02-22 12:00:22,40
Alice in Wonderland,2022-02-22 12:05:23,40
Alice in Wonderland,2022-02-22 12:10:23,40
Alice in Wonderland,2022-02-22 12:15:23,40
Alice in Wonderland,2022-02-22 12:20:23,40
Alice in Wonderland,2022-02-22 12:25:23,40
Alice in Wonderland,2022-02-22 12:30:22,40
Alice in Wonderland,2022-02-22 12:35:22,40
Alice in Wonderland,2022-02-22 12:40:23,40
Alice in Wonderland,2022-02-22 12:45:23,40
Alice in Wonderland,2022-02-22 12:50:23,40
Alice in Wonderland,2022-02-22 12:55:22,40
Alice in Wonderland,2022-02-22 13:00:23,40
Alice in Wonderland,2022-02-22 13:05:23,40
Alice in Wonderland,2022-02-22 13:10:23,40
Alice in Wonderland,2022-02-22 13:15:23,40
Alice in Wonderland,2022-02-22 13:20:23,40
Alice in Wonderland,2022-02-22 13:25:23,40
Alice in Wonderland,2022-02-22 13:30:23,40
Alice in Wonderland,2022-02-22 13:35:23,40
Alice in Wonderland,2022-02-22 13:40:23,40
Alice in Wonderland,2022-02-22 13:45:24,40
Alice in Wonderland,2022-02-22 13:50:22,40
Alice in Wonderland,2022-02-22 13:55:23,40
Alice in Wonderland,2022-02-22 14:00:23,40
Alice in Wonderland,2022-02-22 14:05:22,40
Alice in Wonderland,2022-02-22 14:10:23,40
Alice in Wonderland,2022-02-22 14:15:23,40
Alice in Wonderland,2022-02-22 14:20:23,40
Alice in Wonderland,2022-02-22 14:25:22,40
Alice in Wonderland,2022-02-22 14:30:22,40
Alice in Wonderland,2022-02-22 14:35:22,40
Alice in Wonderland,2022-02-22 14:40:22,40
Alice in Wonderland,2022-02-22 14:45:23,40
Alice in Wonderland,2022-02-22 14:50:22,40
Alice in Wonderland,2022-02-22 14:55:23,40
Alice in Wonderland,2022-02-22 15:00:22,40
Alice in Wonderland,2022-02-22 15:05:23,40
Alice in Wonderland,2022-02-22 15:10:23,40
Alice in Wonderland,2022-02-22 15:15:23,40
Alice in Wonderland,2022-02-22 15:20:22,40
Alice in Wonderland,2022-02-22 15:25:23,40
Alice in Wonderland,2022-02-22 15:30:23,40
Alice in Wonderland,2022-02-22 15:35:24,40
Alice in Wonderland,2022-02-22 15:40:23,40
Alice in Wonderland,2022-02-22 15:45:22,40
Alice in Wonderland,2022-02-22 15:50:23,40
Alice in Wonderland,2022-02-22 15:55:24,40
Alice in Wonderland,2022-02-22 16:00:22,40
Alice in Wonderland,2022-02-22 16:05:23,40
Alice in Wonderland,2022-02-22 16:10:22,40
Alice in Wonderland,2022-02-22 16:15:23,40
Alice in Wonderland,2022-02-22 16:20:23,40
Alice in Wonderland,2022-02-22 16:25:22,40
Alice in Wonderland,2022-02-22 16:30:22,40
Alice in Wonderland,2022-02-22 16:35:24,40
Alice in Wonderland,2022-02-22 16:40:23,40
Alice in Wonderland,2022-02-22 16:45:22,40
Alice in Wonderland,2022-02-22 16:50:23,40
Alice in Wonderland,2022-02-22 16:55:23,40
Alice in Wonderland,2022-02-22 17:00:23,40
Alice in Wonderland,2022-02-22 19:10:23,40
Alice in Wonderland,2022-02-22 19:15:23,40
Alice in Wonderland,2022-02-22 19:20:23,40
Alice in Wonderland,2022-02-22 19:25:22,40
Alice in Wonderland,2022-02-22 19:30:23,40
Alice in Wonderland,2022-02-22 19:35:22,40
Alice in Wonderland,2022-02-22 19:40:23,40
Alice in Wonderland,2022-02-22 19:45:22,40
Alice in Wonderland,2022-02-22 19:50:22,40
Alice in Wonderland,2022-02-22 19:55:22,40
Alice in Wonderland,2022-02-22 20:00:23,40
Alice in Wonderland,2022-02-22 20:05:24,40
Alice in Wonderland,2022-02-22 20:10:23,15
Alice in Wonderland,2022-02-22 20:15:23,15
Alice in Wonderland,2022-02-22 20:20:22,15
Alice in Wonderland,2022-02-22 20:25:22,15
Alice in Wonderland,2022-02-22 20:30:22,15
Alice in Wonderland,2022-02-22 20:35:23,30
Alice in Wonderland,2022-02-22 20:40:22,30
Alice in Wonderland,2022-02-22 20:45:23,30
Alice in Wonderland,2022-02-22 20:50:23,30
Alice in Wonderland,2022-02-22 20:55:23,30
Alice in Wonderland,2022-02-22 21:00:25,30
Alice in Wonderland,2022-02-22 21:05:23,30
Alice in Wonderland,2022-02-22 21:10:23,30
Alice in Wonderland,2022-02-22 21:15:23,15
Alice in Wonderland,2022-02-22 21:20:22,15
Alice in Wonderland,2022-02-22 21:25:23,15
Alice in Wonderland,2022-02-22 21:30:23,15
Alice in Wonderland,2022-02-22 21:35:23,15
Alice in Wonderland,2022-02-22 21:40:23,15
Alice in Wonderland,2022-02-22 21:45:22,15
Alice in Wonderland,2022-02-22 21:50:23,25
Alice in Wonderland,2022-02-22 21:55:23,25
Alice in Wonderland,2022-02-22 22:00:22,25
Alice in Wonderland,2022-02-22 22:05:23,25
Alice in Wonderland,2022-02-22 22:10:23,25
Alice in Wonderland,2022-02-22 22:15:23,15
Alice in Wonderland,2022-02-22 22:20:22,15
Alice in Wonderland,2022-02-22 22:25:22,15
Alice in Wonderland,2022-02-22 22:30:22,15
Alice in Wonderland,2022-02-22 22:35:23,15
Alice in Wonderland,2022-02-22 22:40:23,15
Alice in Wonderland,2022-02-22 22:45:22,15
Alice in Wonderland,2022-02-22 22:50:23,15
Alice in Wonderland,2022-02-22 22:55:23,15
Alice in Wonderland,2022-02-22 23:00:22,15
Alice in Wonderland,2022-02-22 23:05:23,15
Alice in Wonderland,2022-02-23 08:10:23,5
Alice in Wonderland,2022-02-23 08:15:23,5
Alice in Wonderland,2022-02-23 08:20:22,15
Alice in Wonderland,2022-02-23 08:25:23,15
Alice in Wonderland,2022-02-23 08:30:22,15
Alice in Wonderland,2022-02-23 08:35:23,15
Alice in Wonderland,2022-02-23 08:40:23,15
Alice in Wonderland,2022-02-23 08:45:22,15
Alice in Wonderland,2022-02-23 08:50:22,15
Alice in Wonderland,2022-02-23 08:55:23,15
Alice in Wonderland,2022-02-23 09:00:24,15
Alice in Wonderland,2022-02-23 09:05:23,15
Alice in Wonderland,2022-02-23 09:10:23,15
Alice in Wonderland,2022-02-23 09:15:22,15
Alice in Wonderland,2022-02-23 09:20:24,15
Alice in Wonderland,2022-02-23 09:25:23,15
Alice in Wonderland,2022-02-23 09:30:23,15
Alice in Wonderland,2022-02-23 09:35:23,25
Alice in Wonderland,2022-02-23 09:40:24,25
Alice in Wonderland,2022-02-23 09:45:23,25
Alice in Wonderland,2022-02-23 09:50:23,25
Alice in Wonderland,2022-02-23 09:55:23,25
Alice in Wonderland,2022-02-23 10:00:23,25
Alice in Wonderland,2022-02-23 10:05:22,20
Alice in Wonderland,2022-02-23 10:10:23,20
Alice in Wonderland,2022-02-23 10:15:23,20
Alice in Wonderland,2022-02-23 10:20:23,20
Alice in Wonderland,2022-02-23 10:25:23,20
Alice in Wonderland,2022-02-23 10:30:23,20
Alice in Wonderland,2022-02-23 10:35:23,35
Alice in Wonderland,2022-02-23 10:40:23,45
Alice in Wonderland,2022-02-23 10:45:23,45
Alice in Wonderland,2022-02-23 10:50:23,45
Alice in Wonderland,2022-02-23 10:55:22,45
Alice in Wonderland,2022-02-23 11:00:22,45
Alice in Wonderland,2022-02-23 11:05:23,45
Alice in Wonderland,2022-02-23 11:10:23,45
Alice in Wonderland,2022-02-23 11:15:23,45
Alice in Wonderland,2022-02-23 11:20:23,45
Alice in Wonderland,2022-02-23 11:25:22,45
Alice in Wonderland,2022-02-23 11:30:22,45
Alice in Wonderland,2022-02-23 11:35:23,45
Alice in Wonderland,2022-02-23 11:40:22,45
Alice in Wonderland,2022-02-23 11:45:22,45
Alice in Wonderland,2022-02-23 11:50:23,45
Alice in Wonderland,2022-02-23 11:55:23,45
Alice in Wonderland,2022-02-23 12:00:23,30
Alice in Wonderland,2022-02-23 12:05:23,30
Alice in Wonderland,2022-02-23 12:10:22,30
Alice in Wonderland,2022-02-23 12:15:23,30
Alice in Wonderland,2022-02-23 12:20:23,30
Alice in Wonderland,2022-02-23 12:25:23,30
Alice in Wonderland,2022-02-23 12:30:23,30
Alice in Wonderland,2022-02-23 12:35:23,40
Alice in Wonderland,2022-02-23 12:40:23,40
Alice in Wonderland,2022-02-23 15:10:23,40
Alice in Wonderland,2022-02-23 15:15:23,45
Alice in Wonderland,2022-02-23 15:20:22,45
Alice in Wonderland,2022-02-23 15:25:23,45
Alice in Wonderland,2022-02-23 15:30:23,45
Alice in Wonderland,2022-02-23 15:35:22,45
Alice in Wonderland,2022-02-23 15:40:23,45
Alice in Wonderland,2022-02-23 15:45:23,45
Alice in Wonderland,2022-02-23 15:50:23,45
Alice in Wonderland,2022-02-23 15:55:22,45
Alice in Wonderland,2022-02-23 16:00:23,45
Alice in Wonderland,2022-02-23 16:05:24,45
Alice in Wonderland,2022-02-23 16:10:23,45
Alice in Wonderland,2022-02-23 16:15:23,45
Alice in Wonderland,2022-02-23 16:20:23,45
Alice in Wonderland,2022-02-23 16:25:22,45
Alice in Wonderland,2022-02-23 16:30:22,45
Alice in Wonderland,2022-02-23 16:35:23,45
Alice in Wonderland,2022-02-23 16:40:22,45
Alice in Wonderland,2022-02-23 16:45:23,45
Alice in Wonderland,2022-02-23 16:50:22,45
Alice in Wonderland,2022-02-23 16:55:23,45
Alice in Wonderland,2022-02-23 17:00:23,45
Alice in Wonderland,2022-02-23 17:05:22,45
Alice in Wonderland,2022-02-23 17:10:24,45
Alice in Wonderland,2022-02-23 17:15:24,45
Alice in Wonderland,2022-02-23 17:20:23,45
Alice in Wonderland,2022-02-23 17:25:23,45
Alice in Wonderland,2022-02-23 17:30:22,45
Alice in Wonderland,2022-02-23 17:35:23,45
Alice in Wonderland,2022-02-23 17:40:22,45
Alice in Wonderland,2022-02-23 17:45:23,45
Alice in Wonderland,2022-02-23 17:50:23,30
Alice in Wonderland,2022-02-23 17:55:23,30
Alice in Wonderland,2022-02-23 18:00:23,30
Alice in Wonderland,2022-02-23 18:05:23,30
Alice in Wonderland,2022-02-23 18:10:23,30
Alice in Wonderland,2022-02-23 18:15:23,30
Alice in Wonderland,2022-02-23 18:20:23,30
Alice in Wonderland,2022-02-23 18:25:22,30
Alice in Wonderland,2022-02-23 18:30:23,30
Alice in Wonderland,2022-02-23 18:35:23,40
Alice in Wonderland,2022-02-23 18:40:23,40
Alice in Wonderland,2022-02-23 18:45:22,40
Alice in Wonderland,2022-02-23 18:50:23,40
Alice in Wonderland,2022-02-23 18:55:22,40
Alice in Wonderland,2022-02-23 19:00:22,40
Alice in Wonderland,2022-02-23 19:05:23,40
Alice in Wonderland,2022-02-23 19:10:22,40
